146,Input 1:,a cat is laying on the ground next to a dog,Input 2:,a group of cats are playing in the dirt,Outputs:,A cat walks near a dog.
146,Input 1:,a group of cats are playing in the dirt,Input 2:,a cat is eating food out of a bowl,Outputs:,A group of cats replaces the laying cat.
148,Input 1:,a man sitting at a table with a paper,Input 2:,a man sitting at a table with a bottle,Outputs:,The cat starts eating from a bowl.
149,Input 1:,a man is standing in an office with a computer,Input 2:,a man vacuuming a desk in an office,Outputs:,The man now has a bottle instead of a paper.
149,Input 1:,a man vacuuming a desk in an office,Input 2:,a man is walking through an office cubic,Outputs:,The man starts vacuuming the desk.
149,Input 1:,a man is walking through an office cubic,Input 2:,a man in a black shirt and black pants is walking through an office,Outputs:,He begins walking through the office.
149,Input 1:,a man in a black shirt and black pants is walking through an office,Input 2:,a man is holding a bag in his hand,Outputs:,A man in black walks through the office.
149,Input 1:,a man is holding a bag in his hand,Input 2:,a woman is holding a bag in her hand,Outputs:,A woman is now holding the bag.
152,Input 1:,a man riding a bike in the grass,Input 2:,a man is standing in the grass with a sign,Outputs:,The man stops biking and stands in the grass.
152,Input 1:,a man is kneeling on the ground near a road,Input 2:,a man is standing in front of a sign,Outputs:,The man stands in front of the sign.
154,Input 1:,a woman in a black shirt and a man in a yellow shirt,Input 2:,a woman singing into a microphone in the dark,Outputs:,The woman begins singing in the dark.
155,Input 1:,a lion is seen in this und - toned video,Input 2:,a lion is walking through the grass,Outputs:,The lion begins walking.
155,Input 1:,a lion is walking through the grass,Input 2:,a lion is laying down in the grass,Outputs:,The lion lays down.
156,Input 1:,a truck with people on it driving down a road,Input 2:,a group of people riding on top of a truck,Outputs:,People are riding on top of the truck.
156,Input 1:,a truck driving down a dirt road with people on it,Input 2:,a bus is driving down a dirt road,Outputs:,A bus is shown on the dirt road.
164,Input 1:,a woman in a kitchen with a dog,Input 2:,a bowl filled with dice and a knife,Outputs:,The woman is holding a knife.
167,Input 1:,a man playing a violin on a television screen,Input 2:,a woman singing into a microphone,Outputs:,A woman accompanies the man playing a violin.
170,Input 1:,a pan with a white handle,Input 2:,a pan of food is cooking on a stove,Outputs:,The pan is now cooking food.
171,Input 1:,how to cook basi rice,Input 2:,a pan with rice and a packet of rice,Outputs:,Rice and a packet are shown in a pan.
172,Input 1:,how to cook parise rice,Input 2:,a pan of food cooking on a stove,Outputs:,The rice is now cooking on the stove.
172,Input 1:,a pan of food cooking on a stove,Input 2:,a pan of rice being stirred over a stove,Outputs:,The rice is stirred over the stove.
176,Input 1:,a man wearing a black coat,Input 2:,a group of people standing around a table,Outputs:,A group of people appear at a table.
176,Input 1:,a group of people standing around a table,Input 2:,a man in a black shirt,Outputs:,The man in black joins the group.
176,Input 1:,a man in a black shirt,Input 2:,the cast of the vampires in a scene from the movie,Outputs:,
176,Input 1:,the cast of the vampires in a scene from the movie,Input 2:,a man in a suit and tie is standing in front of a crowd,Outputs:,
176,Input 1:,a man in a suit and tie is standing in front of a crowd,Input 2:,a man in a black coat,Outputs:,
176,Input 1:,a man in a black jacket,Input 2:,a man in a suit talking to a woman,Outputs:,
176,Input 1:,a man in a suit talking to a woman,Input 2:,a man holding a cell,Outputs:,
176,Input 1:,a man holding a cell,Input 2:,a group of people standing around a table,Outputs:,
177,Input 1:,a boat is seen in the water as it approaches,Input 2:,a large explosion in the sky,Outputs:,
177,Input 1:,a large explosion in the sky,Input 2:,a large white object in the sky,Outputs:,
177,Input 1:,a large white object in the sky,Input 2:,a yellow and blue sky,Outputs:,
179,Input 1:,a young boy wearing a green shirt,Input 2:,a young boy is sitting in a chair,Outputs:,
179,Input 1:,a young boy is sitting in a chair,Input 2:,a young boy wearing headphones and a green shirt,Outputs:,
181,Input 1:,a group of zebras,Input 2:,a group of zebras grazing in a field,Outputs:,
182,Input 1:,a white pillow sitting on top of a wooden table,Input 2:,a piece of white paper on a wooden table,Outputs:,
185,Input 1:,a woman in a bikini standing on a rock,Input 2:,a man is jumping off a cliff into a river,Outputs:,
185,Input 1:,a man is jumping off a cliff into a river,Input 2:,a dog jumping into a body of water,Outputs:,
185,Input 1:,a dog jumping into a body of water,Input 2:,a small pond with water coming out of it,Outputs:,
185,Input 1:,a small pond with water coming out of it,Input 2:,a man is standing in the water with a bucket,Outputs:,
185,Input 1:,a man is standing in the water with a bucket,Input 2:,a man is swimming in the water,Outputs:,
186,Input 1:,a picture of a dog and a balloon,Input 2:,a hamie is sitting on a red carpet,Outputs:,
187,Input 1:,a man feeding a rabbit in the grass,Input 2:,a man feeding a kangaroo in the grass,Outputs:,
188,Input 1:,a dog is laying on the grass in the yard,Input 2:,a dog is laying on the ground with a tennis rack,Outputs:,
188,Input 1:,a dog is laying on the ground with a tennis rack,Input 2:,a man in a wheelchair is seen from above,Outputs:,
188,Input 1:,a man in a wheelchair is seen from above,Input 2:,a man riding a bike on a sidewalk,Outputs:,
190,Input 1:,a chicken eating out of a box on the ground,Input 2:,a chicken is walking around a box,Outputs:,
191,Input 1:,a woman in a white dress,Input 2:,a woman sitting on a couch,Outputs:,
191,Input 1:,a woman sitting on a couch,Input 2:,a woman is brushing her hair with a brush,Outputs:,
191,Input 1:,a woman holding a kitten in her hands,Input 2:,a woman is holding a white shirt,Outputs:,
191,Input 1:,a woman is holding a white shirt,Input 2:,a woman is holding a hair dryer,Outputs:,
191,Input 1:,a woman is holding a hair dryer,Input 2:,a woman holding a cat,Outputs:,
191,Input 1:,a woman holding a cat,Input 2:,a woman is brushing her hair in the kitchen,Outputs:,
196,Input 1:,a plane flying in the sky,Input 2:,a large cloud in the sky,Outputs:,
196,Input 1:,a large cloud in the sky,Input 2:,a blue sky with white clouds,Outputs:,
198,Input 1:,a group of people in colorful costumes,Input 2:,a group of people are gathered around a large pile of balloons,Outputs:,
198,Input 1:,a group of people are gathered around a large pile of balloons,Input 2:,a man is holding a large dragon statue,Outputs:,
198,Input 1:,a man is holding a large dragon statue,Input 2:,a man is standing in front of a large pile of plastic bottles,Outputs:,
198,Input 1:,a man is standing in front of a large pile of plastic bottles,Input 2:,a group of people are standing in a subway station,Outputs:,
198,Input 1:,a group of people are standing in a subway station,Input 2:,a large group of people standing around a giant sculpture,Outputs:,
198,Input 1:,a large group of people standing around a giant sculpture,Input 2:,a group of people standing around a dragon,Outputs:,
198,Input 1:,a group of people in a room with a dragon,Input 2:,a group of people standing around a giant robot,Outputs:,
202,Input 1:,a man in a red shirt is holding a wooden stick,Input 2:,a man in a red shirt,Outputs:,
202,Input 1:,a man in a red shirt is holding a wooden spoon,Input 2:,a man in a kitchen with a wooden spoon,Outputs:,
202,Input 1:,a man in a kitchen with a wooden spoon,Input 2:,a man is pouring something into a bucket,Outputs:,
203,Input 1:,a man is jumping off a snowboard,Input 2:,a spider is standing on top of a mountain,Outputs:,
208,Input 1:,a woman is sitting on the ground with a ball,Input 2:,a woman sitting on the ground next to a dog,Outputs:,
208,Input 1:,a woman sitting on the ground next to a dog,Input 2:,a woman sitting on the ground next to a black bear,Outputs:,
208,Input 1:,a woman sitting on the ground next to a black bear,Input 2:,a white screen with a black border,Outputs:,
208,Input 1:,a white screen with a black border,Input 2:,a woman is standing in front of a fence,Outputs:,
208,Input 1:,a woman is standing in front of a fence,Input 2:,a lion is standing in the dirt,Outputs:,
208,Input 1:,a lion is standing in the dirt,Input 2:,a man is standing in front of a fence,Outputs:,
208,Input 1:,a man is standing in front of a fence,Input 2:,a woman is sitting in the grass with a dog,Outputs:,
208,Input 1:,a woman is kneeling in the grass with a dog,Input 2:,a woman sitting on a bench in the woods,Outputs:,
208,Input 1:,a woman sitting on a bench in the woods,Input 2:,a woman is sitting in front of a gorilla,Outputs:,
208,Input 1:,a woman is sitting in front of a gorilla,Input 2:,a dog is walking through a fence in the snow,Outputs:,
209,Input 1:,a man is seen in the video of a man who is trying to get out of a doghouse,Input 2:,a man is seen in a video taken from the video,Outputs:,
209,Input 1:,a man is seen in this surveillance video,Input 2:,a man is seen in the doorway of a house,Outputs:,
209,Input 1:,a man is seen in the doorway of a building,Input 2:,a little boy sitting in a high chair,Outputs:,
210,Input 1:,a woman sitting on a bench with flowers and a doll,Input 2:,a woman sitting on a bench with a stuffed animal,Outputs:,
210,Input 1:,a woman is sitting on a chair with a white sheet,Input 2:,a woman in a white dress is standing on a porch,Outputs:,
210,Input 1:,a woman in a white dress is standing on a porch,Input 2:,a woman holding up a white sheet with a face drawn on it,Outputs:,
210,Input 1:,a woman holding up a white sheet with a face drawn on it,Input 2:,a woman holding up a white shirt with a black cat on it,Outputs:,
211,Input 1:,a little girl is running in the grass,Input 2:,a dog is running in the grass,Outputs:,
211,Input 1:,a dog is running through a field,Input 2:,a baby is sitting in a high chair,Outputs:,
215,Input 1:,a man is standing on a yellow tape,Input 2:,a man is falling off a soccer ball,Outputs:,
215,Input 1:,a man is falling off a soccer ball,Input 2:,a man is dancing with a dog,Outputs:,
215,Input 1:,a man is dancing with a dog,Input 2:,a man is dancing in the grass,Outputs:,
215,Input 1:,a man is walking on a hill,Input 2:,a man is running up a hill,Outputs:,
215,Input 1:,a man is running up a hill,Input 2:,a man is playing with a dog in the grass,Outputs:,
215,Input 1:,a man is playing with a dog in the grass,Input 2:,a bird is standing in the grass near a lake,Outputs:,
216,Input 1:,a dog standing on a sidewalk next to a person,Input 2:,a pool with a blue water,Outputs:,
216,Input 1:,a pool with a blue water,Input 2:,a pool with a small pool in it,Outputs:,
221,Input 1:,a baby standing on one foot,Input 2:,a baby is playing with a toy in a living room,Outputs:,
221,Input 1:,a baby is playing with a toy in a living room,Input 2:,a baby in a dia dia,Outputs:,
223,Input 1:,a screen shot of a computer screen with a message,Input 2:,a man with a beard and a white shirt,Outputs:,
223,Input 1:,a man with a tooth in his mouth,Input 2:,a man brushing his teeth,Outputs:,
223,Input 1:,a man with a beard and a white shirt,Input 2:,a newspaper page with a picture of a man in the middle,Outputs:,
